combination_id,filename,biodiversity,world_heritage,landscape_level,listed_buffer_m,building_buffer_m,zone_1_baseline_gw,zone_2_baseline_gw,zone_3_baseline_gw,zone_4_baseline_gw,zone_5_baseline_gw,zone_6_baseline_gw,zone_7_baseline_gw,zone_8_baseline_gw,zone_9_baseline_gw,zone_10_baseline_gw,zone_11_baseline_gw,zone_12_baseline_gw,zone_13_baseline_gw,zone_14_baseline_gw,zone_15_baseline_gw,zone_16_baseline_gw,zone_17_baseline_gw,zone_18_baseline_gw,zone_19_baseline_gw,zone_20_baseline_gw,zone_21_baseline_gw,zone_22_baseline_gw,zone_23_baseline_gw,zone_24_baseline_gw,zone_25_baseline_gw,zone_26_baseline_gw,zone_27_baseline_gw,zone_1_reduction_biodiversity_gw,zone_2_reduction_biodiversity_gw,zone_3_reduction_biodiversity_gw,zone_4_reduction_biodiversity_gw,zone_5_reduction_biodiversity_gw,zone_6_reduction_biodiversity_gw,zone_7_reduction_biodiversity_gw,zone_8_reduction_biodiversity_gw,zone_9_reduction_biodiversity_gw,zone_10_reduction_biodiversity_gw,zone_11_reduction_biodiversity_gw,zone_12_reduction_biodiversity_gw,zone_13_reduction_biodiversity_gw,zone_14_reduction_biodiversity_gw,zone_15_reduction_biodiversity_gw,zone_16_reduction_biodiversity_gw,zone_17_reduction_biodiversity_gw,zone_18_reduction_biodiversity_gw,zone_19_reduction_biodiversity_gw,zone_20_reduction_biodiversity_gw,zone_21_reduction_biodiversity_gw,zone_22_reduction_biodiversity_gw,zone_23_reduction_biodiversity_gw,zone_24_reduction_biodiversity_gw,zone_25_reduction_biodiversity_gw,zone_26_reduction_biodiversity_gw,zone_27_reduction_biodiversity_gw,zone_1_reduction_world_heritage_gw,zone_2_reduction_world_heritage_gw,zone_3_reduction_world_heritage_gw,zone_4_reduction_world_heritage_gw,zone_5_reduction_world_heritage_gw,zone_6_reduction_world_heritage_gw,zone_7_reduction_world_heritage_gw,zone_8_reduction_world_heritage_gw,zone_9_reduction_world_heritage_gw,zone_10_reduction_world_heritage_gw,zone_11_reduction_world_heritage_gw,zone_12_reduction_world_heritage_gw,zone_13_reduction_world_heritage_gw,zone_14_reduction_world_heritage_gw,zone_15_reduction_world_heritage_gw,zone_16_reduction_world_heritage_gw,zone_17_reduction_world_heritage_gw,zone_18_reduction_world_heritage_gw,zone_19_reduction_world_heritage_gw,zone_20_reduction_world_heritage_gw,zone_21_reduction_world_heritage_gw,zone_22_reduction_world_heritage_gw,zone_23_reduction_world_heritage_gw,zone_24_reduction_world_heritage_gw,zone_25_reduction_world_heritage_gw,zone_26_reduction_world_heritage_gw,zone_27_reduction_world_heritage_gw,zone_1_reduction_landscape_gw,zone_2_reduction_landscape_gw,zone_3_reduction_landscape_gw,zone_4_reduction_landscape_gw,zone_5_reduction_landscape_gw,zone_6_reduction_landscape_gw,zone_7_reduction_landscape_gw,zone_8_reduction_landscape_gw,zone_9_reduction_landscape_gw,zone_10_reduction_landscape_gw,zone_11_reduction_landscape_gw,zone_12_reduction_landscape_gw,zone_13_reduction_landscape_gw,zone_14_reduction_landscape_gw,zone_15_reduction_landscape_gw,zone_16_reduction_landscape_gw,zone_17_reduction_landscape_gw,zone_18_reduction_landscape_gw,zone_19_reduction_landscape_gw,zone_20_reduction_landscape_gw,zone_21_reduction_landscape_gw,zone_22_reduction_landscape_gw,zone_23_reduction_landscape_gw,zone_24_reduction_landscape_gw,zone_25_reduction_landscape_gw,zone_26_reduction_landscape_gw,zone_27_reduction_landscape_gw,zone_1_reduction_listed_gw,zone_2_reduction_listed_gw,zone_3_reduction_listed_gw,zone_4_reduction_listed_gw,zone_5_reduction_listed_gw,zone_6_reduction_listed_gw,zone_7_reduction_listed_gw,zone_8_reduction_listed_gw,zone_9_reduction_listed_gw,zone_10_reduction_listed_gw,zone_11_reduction_listed_gw,zone_12_reduction_listed_gw,zone_13_reduction_listed_gw,zone_14_reduction_listed_gw,zone_15_reduction_listed_gw,zone_16_reduction_listed_gw,zone_17_reduction_listed_gw,zone_18_reduction_listed_gw,zone_19_reduction_listed_gw,zone_20_reduction_listed_gw,zone_21_reduction_listed_gw,zone_22_reduction_listed_gw,zone_23_reduction_listed_gw,zone_24_reduction_listed_gw,zone_25_reduction_listed_gw,zone_26_reduction_listed_gw,zone_27_reduction_listed_gw,zone_1_reduction_building_gw,zone_2_reduction_building_gw,zone_3_reduction_building_gw,zone_4_reduction_building_gw,zone_5_reduction_building_gw,zone_6_reduction_building_gw,zone_7_reduction_building_gw,zone_8_reduction_building_gw,zone_9_reduction_building_gw,zone_10_reduction_building_gw,zone_11_reduction_building_gw,zone_12_reduction_building_gw,zone_13_reduction_building_gw,zone_14_reduction_building_gw,zone_15_reduction_building_gw,zone_16_reduction_building_gw,zone_17_reduction_building_gw,zone_18_reduction_building_gw,zone_19_reduction_building_gw,zone_20_reduction_building_gw,zone_21_reduction_building_gw,zone_22_reduction_building_gw,zone_23_reduction_building_gw,zone_24_reduction_building_gw,zone_25_reduction_building_gw,zone_26_reduction_building_gw,zone_27_reduction_building_gw,zone_1_reduction_parcel_filter_gw,zone_1_final_gw,zone_2_reduction_parcel_filter_gw,zone_2_final_gw,zone_3_reduction_parcel_filter_gw,zone_3_final_gw,zone_4_reduction_parcel_filter_gw,zone_4_final_gw,zone_5_reduction_parcel_filter_gw,zone_5_final_gw,zone_6_reduction_parcel_filter_gw,zone_6_final_gw,zone_7_reduction_parcel_filter_gw,zone_7_final_gw,zone_8_reduction_parcel_filter_gw,zone_8_final_gw,zone_9_reduction_parcel_filter_gw,zone_9_final_gw,zone_10_reduction_parcel_filter_gw,zone_10_final_gw,zone_11_reduction_parcel_filter_gw,zone_11_final_gw,zone_12_reduction_parcel_filter_gw,zone_12_final_gw,zone_13_reduction_parcel_filter_gw,zone_13_final_gw,zone_14_reduction_parcel_filter_gw,zone_14_final_gw,zone_15_reduction_parcel_filter_gw,zone_15_final_gw,zone_16_reduction_parcel_filter_gw,zone_16_final_gw,zone_17_reduction_parcel_filter_gw,zone_17_final_gw,zone_18_reduction_parcel_filter_gw,zone_18_final_gw,zone_19_reduction_parcel_filter_gw,zone_19_final_gw,zone_20_reduction_parcel_filter_gw,zone_20_final_gw,zone_21_reduction_parcel_filter_gw,zone_21_final_gw,zone_22_reduction_parcel_filter_gw,zone_22_final_gw,zone_23_reduction_parcel_filter_gw,zone_23_final_gw,zone_24_reduction_parcel_filter_gw,zone_24_final_gw,zone_25_reduction_parcel_filter_gw,zone_25_final_gw,zone_26_reduction_parcel_filter_gw,zone_26_final_gw,zone_27_reduction_parcel_filter_gw,zone_27_final_gw
205,bio1_whs1_land2_list1500_bld250,True,True,2,1500,250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,6.8,0.3,5.6,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,2.5,0.3,0.5,0.2,2.9,0.5,0.2,0.3,1.5,3.3,4.9,4.5,5.5,2.9,17.8,19.8,5.8,88.8,0.9,0.9,4.1,12.7,0.0,10.4,12.4,17.5,7.7,29.8,2.3,10.0,2.2,7.5,2.9,1.8,0.7,2.8,7.1,8.6,6.1,5.7,2.7,16.8,11.9,4.2,36.0,0.7,1.5,3.0,3.4,0.0,2.5,3.1,4.3,3.8,1.0,65.7,0.1,1.7,0.5,27.4,0.1,9.8,0.4,21.7,0.1,10.3,0.1,7.4,0.1,2.7,0.2,3.4,0.5,18.8,0.5,26.2,0.3,12.1,0.3,5.5,0.1,2.2,0.5,8.8,0.4,8.3,0.2,6.0,1.5,20.2,0.0,0.2,0.1,0.6,0.2,1.5,0.2,2.6,0.0,0.0,0.1,0.7,0.1,1.6,0.2,3.5,0.2,1.4
206,bio1_whs1_land2_list1500_bld500,True,True,2,1500,500,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,6.8,0.3,5.6,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,2.5,0.3,0.5,0.2,2.9,0.5,0.2,0.3,1.5,3.3,4.9,4.5,5.5,2.9,17.8,19.8,5.8,88.8,0.9,0.9,4.1,12.7,0.0,10.4,12.4,17.5,7.7,53.1,3.8,18.2,4.9,14.9,5.7,3.9,1.3,4.8,15.3,18.9,12.0,9.7,4.3,24.3,18.5,8.7,51.5,0.9,2.2,4.3,5.3,0.0,3.2,4.4,6.9,5.3,0.6,42.8,0.0,0.2,0.4,19.3,0.1,7.2,0.2,14.5,0.1,7.6,0.1,5.4,0.0,2.1,0.1,1.5,0.2,10.8,0.3,16.0,0.1,6.4,0.1,1.7,0.0,0.7,0.1,1.7,0.1,2.0,0.1,1.6,0.3,5.9,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.1,0.0,0.4,0.1,1.1,0.0,0.1
207,bio1_whs1_land2_list1500_bld750,True,True,2,1500,750,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,6.8,0.3,5.6,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,2.5,0.3,0.5,0.2,2.9,0.5,0.2,0.3,1.5,3.3,4.9,4.5,5.5,2.9,17.8,19.8,5.8,88.8,0.9,0.9,4.1,12.7,0.0,10.4,12.4,17.5,7.7,73.1,4.0,27.1,8.1,21.0,8.8,6.2,2.1,5.6,21.1,27.2,15.5,11.0,4.8,25.8,20.4,10.3,56.0,0.9,2.3,4.6,6.0,0.0,3.3,4.8,7.9,5.4,0.3,23.1,0.0,0.0,0.3,10.6,0.0,4.0,0.1,8.5,0.0,4.5,0.1,3.1,0.0,1.4,0.0,0.7,0.1,5.2,0.1,8.0,0.1,3.0,0.0,0.5,0.0,0.2,0.0,0.3,0.0,0.2,0.0,0.1,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
208,bio1_whs1_land2_list1500_bld1000,True,True,2,1500,1000,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,6.8,0.3,5.6,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,2.5,0.3,0.5,0.2,2.9,0.5,0.2,0.3,1.5,3.3,4.9,4.5,5.5,2.9,17.8,19.8,5.8,88.8,0.9,0.9,4.1,12.7,0.0,10.4,12.4,17.5,7.7,82.4,4.1,31.6,9.7,24.2,10.5,7.5,2.5,5.9,23.3,30.5,16.7,11.2,4.9,26.0,20.6,10.4,56.9,0.9,2.3,4.6,6.1,0.0,3.3,4.9,8.1,5.4,0.1,14.0,0.0,0.0,0.2,6.2,0.0,2.3,0.0,5.3,0.0,2.8,0.0,1.8,0.0,0.9,0.0,0.4,0.1,3.0,0.1,4.7,0.0,1.8,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,bio1_whs1_land2_list1500_bld1250,True,True,2,1500,1250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,5.9,0.0,0.0,0.0,7.4,2.8,0.0,3.4,0.0,0.0,0.3,6.8,0.3,5.6,8.8,5.6,0.0,3.5,0.2,1.4,4.6,0.0,0.0,0.0,3.3,3.6,3.6,2.5,0.3,0.5,0.2,2.9,0.5,0.2,0.3,1.5,3.3,4.9,4.5,5.5,2.9,17.8,19.8,5.8,88.8,0.9,0.9,4.1,12.7,0.0,10.4,12.4,17.5,7.7,90.0,4.1,35.1,11.1,26.9,11.9,8.5,3.0,6.2,25.0,33.2,17.6,11.4,5.0,26.1,20.6,10.4,57.3,0.9,2.3,4.6,6.2,0.0,3.3,4.9,8.1,5.4,0.1,6.5,0.0,0.0,0.1,2.8,0.0,0.9,0.0,2.7,0.0,1.4,0.0,0.8,0.0,0.4,0.0,0.2,0.0,1.3,0.0,2.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,bio1_whs1_land3_list500_bld250,True,True,3,500,250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.4,0.2,1.2,1.5,0.5,7.9,0.1,0.1,0.4,0.7,0.0,1.2,1.0,1.2,0.7,24.6,2.4,8.3,2.1,8.6,2.9,1.8,0.7,3.5,8.2,10.3,8.1,7.9,3.3,27.1,22.2,7.5,92.8,1.3,2.1,5.3,7.0,0.0,7.4,7.7,10.1,7.0,0.9,57.7,0.1,1.8,0.4,22.8,0.1,9.4,0.4,21.3,0.1,9.4,0.1,6.9,0.1,2.7,0.2,4.0,0.5,20.3,0.6,28.4,0.4,14.1,0.4,5.8,0.1,2.0,0.7,12.7,0.7,11.8,0.2,8.0,2.9,36.4,0.0,0.3,0.1,0.8,0.2,2.2,0.2,1.9,0.0,0.0,0.2,2.0,0.2,2.6,0.4,3.9,0.4,1.9
211,bio1_whs1_land3_list500_bld500,True,True,3,500,500,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.4,0.2,1.2,1.5,0.5,7.9,0.1,0.1,0.4,0.7,0.0,1.2,1.0,1.2,0.7,44.9,4.0,15.1,4.7,16.6,5.6,3.8,1.4,6.0,17.5,22.3,15.6,12.9,5.1,38.5,32.2,13.8,124.3,1.6,2.9,7.4,8.9,0.0,9.4,10.1,13.7,9.1,0.5,37.8,0.0,0.3,0.3,16.1,0.1,6.8,0.2,13.5,0.1,6.8,0.1,5.0,0.0,2.0,0.1,1.6,0.3,11.2,0.4,16.6,0.2,6.9,0.1,1.0,0.0,0.3,0.2,1.8,0.2,2.3,0.1,1.8,0.5,7.3,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.1,0.7,0.0,0.1
212,bio1_whs1_land3_list500_bld750,True,True,3,500,750,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.4,0.2,1.2,1.5,0.5,7.9,0.1,0.1,0.4,0.7,0.0,1.2,1.0,1.2,0.7,61.9,4.3,22.4,7.8,22.5,8.4,6.0,2.1,7.0,23.6,31.1,19.4,14.0,5.5,40.4,34.4,15.6,130.4,1.6,3.0,7.8,9.1,0.0,9.6,10.5,14.4,9.2,0.2,21.0,0.0,0.0,0.2,9.0,0.0,3.8,0.1,7.7,0.0,4.0,0.1,2.8,0.0,1.3,0.0,0.7,0.1,5.2,0.1,8.0,0.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,bio1_whs1_land3_list500_bld1000,True,True,3,500,1000,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.4,0.2,1.2,1.5,0.5,7.9,0.1,0.1,0.4,0.7,0.0,1.2,1.0,1.2,0.7,70.1,4.3,26.1,9.3,25.4,9.9,7.1,2.6,7.3,25.9,34.5,20.7,14.1,5.5,40.4,34.6,15.7,131.3,1.6,3.0,7.8,9.1,0.0,9.6,10.5,14.5,9.2,0.1,12.9,0.0,0.0,0.1,5.4,0.0,2.2,0.0,4.8,0.0,2.5,0.0,1.6,0.0,0.8,0.0,0.4,0.1,3.0,0.1,4.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,bio1_whs1_land3_list500_bld1250,True,True,3,500,1250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.3,0.4,0.2,1.2,1.5,0.5,7.9,0.1,0.1,0.4,0.7,0.0,1.2,1.0,1.2,0.7,77.1,4.3,29.0,10.7,27.9,11.1,8.1,3.1,7.5,27.6,37.2,21.7,14.1,5.5,40.4,34.7,15.7,131.7,1.6,3.0,7.8,9.1,0.0,9.6,10.5,14.5,9.2,0.1,6.0,0.0,0.0,0.1,2.5,0.0,0.9,0.0,2.3,0.0,1.3,0.0,0.7,0.0,0.4,0.0,0.2,0.0,1.3,0.0,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,bio1_whs1_land3_list1000_bld250,True,True,3,1000,250,203.2,5.5,55.4,16.9,81.5,20.8,18.1,14.2,9.9,45.4,47.0,42.2,44.7,32.5,82.7,62.3,19.8,179.8,4.1,5.9,18.3,23.8,0.0,22.7,22.4,40.2,22.7,95.7,1.2,17.0,4.7,41.7,4.3,8.5,7.0,2.1,15.7,6.6,10.7,26.3,10.2,30.0,16.2,3.6,29.7,2.1,1.4,4.9,4.7,0.0,9.0,1.8,11.0,5.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.1,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.1,0.2,21.6,0.0,6.9,0.7,9.3,4.1,0.7,3.7,0.0,0.6,0.9,6.9,2.8,7.8,11.1,9.9,0.0,10.1,0.3,1.4,5.1,9.1,0.0,3.0,9.0,13.4,6.7,0.9,0.1,0.2,0.1,1.1,0.2,0.1,0.1,0.6,1.3,1.9,1.9,2.5,1.2,7.5,8.7,2.9,44.3,0.4,0.4,2.0,4.0,0.0,4.9,4.9,6.2,3.3,24.1,2.4,8.3,2.1,8.1,2.8,1.8,0.7,3.2,7.7,9.5,7.3,6.7,2.7,22.6,17.0,5.9,64.7,1.0,1.9,4.1,4.4,0.0,4.5,4.8,6.3,5.0,0.8,57.4,0.1,1.8,0.4,22.7,0.1,9.4,0.4,20.9,0.1,9.3,0.1,6.9,0.1,2.6,0.2,3.8,0.5,19.6,0.6,27.5,0.4,13.3,0.3,5.1,0.1,1.6,0.6,10.9,0.6,9.9,0.2,7.2,2.2,28.8,0.0,0.2,0.1,0.7,0.2,1.9,0.1,1.3,0.0,0.0,0.1,1.2,0.2,1.7,0.3,2.9,0.3,1.3
